Date,ROVOL_1,ROVOL_1,TAET_1,TAET_1,TAET_1,TAET_1,TAET_1,TAET_1,TAET_1,TAET_1,TAET_1,SURO_1,SURO_1,SURO_1,SURO_1,SURO_1,SURO_1,SURO_1,SURO_1,SURO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,IFWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,AGWO_1,RAIN_1,RAIN_1,RAIN_1,RAIN_1,RAIN_1,RAIN_1,RAIN_1,RAIN_1
2012-04-27 08:00:00,1.594707,0.16731,0.16731,0.16731,0.16731,0.16731,0.16731,0.16731,0.16731,0.16731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15927266,0.15927266,0.15927266,0.15927266,0.15927266,0.15927266,0.15927266,0.15927266,0.15927266,0.07388592,0.07388592,0.07388592,0.07388592,0.07388592,0.07388592,0.07388592,0.07388592,0.07388592,,,,,,,,,
2012-04-27 09:00:00,1.6344757,0.18467,0.18467,0.18467,0.18467,0.18467,0.18467,0.18467,0.18467,0.18467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591845,0.15591845,0.15591845,0.15591845,0.15591845,0.15591845,0.15591845,0.15591845,0.15591845,0.073748276,0.073748276,0.073748276,0.073748276,0.073748276,0.073748276,0.073748276,0.073748276,0.073748276,,,,,,,,,
2012-04-27 10:00:00,1.6709969,0.22271,0.22271,0.22271,0.22271,0.22271,0.22271,0.22271,0.22271,0.22271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15263489,0.15263489,0.15263489,0.15263489,0.15263489,0.15263489,0.15263489,0.15263489,0.15263489,0.07361087,0.07361087,0.07361087,0.07361087,0.07361087,0.07361087,0.07361087,0.07361087,0.07361087,,,,,,,,,
2012-04-27 11:00:00,1.7044382,0.21311,0.21311,0.21311,0.21311,0.21311,0.21311,0.21311,0.21311,0.21311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14942047,0.14942047,0.14942047,0.14942047,0.14942047,0.14942047,0.14942047,0.14942047,0.14942047,0.07347369,0.07347369,0.07347369,0.07347369,0.07347369,0.07347369,0.07347369,0.07347369,0.07347369,,,,,,,,,
2012-04-27 12:00:00,1.73496,0.22884,0.22884,0.22884,0.22884,0.22884,0.22884,0.22884,0.22884,0.22884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14627373,0.14627373,0.14627373,0.14627373,0.14627373,0.14627373,0.14627373,0.14627373,0.14627373,0.07333675,0.07333675,0.07333675,0.07333675,0.07333675,0.07333675,0.07333675,0.07333675,0.07333675,,,,,,,,,
2012-04-27 13:00:00,1.7627147,0.20473999,0.20473999,0.20473999,0.20473999,0.20473999,0.20473999,0.20473999,0.20473999,0.20473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14319329,0.14319329,0.14319329,0.14319329,0.14319329,0.14319329,0.14319329,0.14319329,0.14319329,0.07320003,0.07320003,0.07320003,0.07320003,0.07320003,0.07320003,0.07320003,0.07320003,0.07320003,,,,,,,,,
2012-04-27 14:00:00,1.7878481,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14017771,0.14017771,0.14017771,0.14017771,0.14017771,0.14017771,0.14017771,0.14017771,0.14017771,0.073063545,0.073063545,0.073063545,0.073063545,0.073063545,0.073063545,0.073063545,0.073063545,0.073063545,,,,,,,,,
2012-04-27 15:00:00,1.8104992,0.21156,0.21156,0.21156,0.21156,0.21156,0.21156,0.21156,0.21156,0.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13722564,0.13722564,0.13722564,0.13722564,0.13722564,0.13722564,0.13722564,0.13722564,0.13722564,0.07292728,0.07292728,0.07292728,0.07292728,0.07292728,0.07292728,0.07292728,0.07292728,0.07292728,,,,,,,,,
2012-04-27 16:00:00,1.8308007,0.21052001,0.21052001,0.21052001,0.21052001,0.21052001,0.21052001,0.21052001,0.21052001,0.21052001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13433574,0.13433574,0.13433574,0.13433574,0.13433574,0.13433574,0.13433574,0.13433574,0.13433574,0.07279126,0.07279126,0.07279126,0.07279126,0.07279126,0.07279126,0.07279126,0.07279126,0.07279126,,,,,,,,,
2012-04-27 17:00:00,1.8488786,0.20013998,0.20013998,0.20013998,0.20013998,0.20013998,0.20013998,0.20013998,0.20013998,0.20013998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315067,0.1315067,0.1315067,0.1315067,0.1315067,0.1315067,0.1315067,0.1315067,0.1315067,0.07265547,0.07265547,0.07265547,0.07265547,0.07265547,0.07265547,0.07265547,0.07265547,0.07265547,,,,,,,,,
2012-04-27 18:00:00,1.8648539,0.16489,0.16489,0.16489,0.16489,0.16489,0.16489,0.16489,0.16489,0.16489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12873723,0.12873723,0.12873723,0.12873723,0.12873723,0.12873723,0.12873723,0.12873723,0.12873723,0.072519906,0.072519906,0.072519906,0.072519906,0.072519906,0.072519906,0.072519906,0.072519906,0.072519906,,,,,,,,,
2012-04-27 19:00:00,1.8788412,0.10581,0.10581,0.10581,0.10581,0.10581,0.10581,0.10581,0.10581,0.10581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12602608,0.12602608,0.12602608,0.12602608,0.12602608,0.12602608,0.12602608,0.12602608,0.12602608,0.072384566,0.072384566,0.072384566,0.072384566,0.072384566,0.072384566,0.072384566,0.072384566,0.072384566,,,,,,,,,
2012-04-27 20:00:00,1.8909503,0.01337,0.01337,0.01337,0.01337,0.01337,0.01337,0.01337,0.01337,0.01337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12337204,0.12337204,0.12337204,0.12337204,0.12337204,0.12337204,0.12337204,0.12337204,0.12337204,0.07224946,0.07224946,0.07224946,0.07224946,0.07224946,0.07224946,0.07224946,0.07224946,0.07224946,,,,,,,,,
2012-04-27 21:00:00,1.9012856,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120773874,0.120773874,0.120773874,0.120773874,0.120773874,0.120773874,0.120773874,0.120773874,0.120773874,0.07211441,0.07211441,0.07211441,0.07211441,0.07211441,0.07211441,0.07211441,0.07211441,0.07211441,,,,,,,,,
2012-04-27 22:00:00,1.9099463,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.02136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11823044,0.11823044,0.11823044,0.11823044,0.11823044,0.11823044,0.11823044,0.11823044,0.11823044,0.07197951,0.07197951,0.07197951,0.07197951,0.07197951,0.07197951,0.07197951,0.07197951,0.07197951,,,,,,,,,
2012-04-27 23:00:00,1.9170276,0.02174,0.02174,0.02174,0.02174,0.02174,0.02174,0.02174,0.02174,0.02174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11574056,0.11574056,0.11574056,0.11574056,0.11574056,0.11574056,0.11574056,0.11574056,0.11574056,0.07184472,0.07184472,0.07184472,0.07184472,0.07184472,0.07184472,0.07184472,0.07184472,0.07184472,,,,,,,,,
2012-04-28 00:00:00,1.9226197,0.01714,0.01714,0.01714,0.01714,0.01714,0.01714,0.01714,0.01714,0.01714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11330312,0.11330312,0.11330312,0.11330312,0.11330312,0.11330312,0.11330312,0.11330312,0.11330312,0.071710035,0.071710035,0.071710035,0.071710035,0.071710035,0.071710035,0.071710035,0.071710035,0.071710035,,,,,,,,,
2012-04-28 01:00:00,1.9268086,0.01779,0.01779,0.01779,0.01779,0.01779,0.01779,0.01779,0.01779,0.01779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091702,0.11091702,0.11091702,0.11091702,0.11091702,0.11091702,0.11091702,0.11091702,0.11091702,0.07157547,0.07157547,0.07157547,0.07157547,0.07157547,0.07157547,0.07157547,0.07157547,0.07157547,,,,,,,,,
2012-04-28 02:00:00,1.9296759,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10858116,0.10858116,0.10858116,0.10858116,0.10858116,0.10858116,0.10858116,0.10858116,0.10858116,0.07144113,0.07144113,0.07144113,0.07144113,0.07144113,0.07144113,0.07144113,0.07144113,0.07144113,,,,,,,,,
2012-04-28 03:00:00,1.9313005,0.01151,0.01151,0.01151,0.01151,0.01151,0.01151,0.01151,0.01151,0.01151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10629449,0.10629449,0.10629449,0.10629449,0.10629449,0.10629449,0.10629449,0.10629449,0.10629449,0.071307026,0.071307026,0.071307026,0.071307026,0.071307026,0.071307026,0.071307026,0.071307026,0.071307026,,,,,,,,,
2012-04-28 04:00:00,1.931756,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104055986,0.104055986,0.104055986,0.104055986,0.104055986,0.104055986,0.104055986,0.104055986,0.104055986,0.071173154,0.071173154,0.071173154,0.071173154,0.071173154,0.071173154,0.071173154,0.071173154,0.071173154,,,,,,,,,
2012-04-28 05:00:00,1.9311135,0.00654,0.00654,0.00654,0.00654,0.00654,0.00654,0.00654,0.00654,0.00654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10186462,0.10186462,0.10186462,0.10186462,0.10186462,0.10186462,0.10186462,0.10186462,0.10186462,0.07103951,0.07103951,0.07103951,0.07103951,0.07103951,0.07103951,0.07103951,0.07103951,0.07103951,,,,,,,,,
2012-04-28 06:00:00,1.9294403,0.03578,0.03578,0.03578,0.03578,0.03578,0.03578,0.03578,0.03578,0.03578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099719405,0.099719405,0.099719405,0.099719405,0.099719405,0.099719405,0.099719405,0.099719405,0.099719405,0.07090611,0.07090611,0.07090611,0.07090611,0.07090611,0.07090611,0.07090611,0.07090611,0.07090611,,,,,,,,,
2012-04-28 07:00:00,1.9268003,0.12485,0.12485,0.12485,0.12485,0.12485,0.12485,0.12485,0.12485,0.12485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761936,0.09761936,0.09761936,0.09761936,0.09761936,0.09761936,0.09761936,0.09761936,0.09761936,0.07077293,0.07077293,0.07077293,0.07077293,0.07077293,0.07077293,0.07077293,0.07077293,0.07077293,,,,,,,,,
2012-04-28 08:00:00,1.923255,0.16377,0.16377,0.16377,0.16377,0.16377,0.16377,0.16377,0.16377,0.16377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095563546,0.095563546,0.095563546,0.095563546,0.095563546,0.095563546,0.095563546,0.095563546,0.095563546,0.070639975,0.070639975,0.070639975,0.070639975,0.070639975,0.070639975,0.070639975,0.070639975,0.070639975,,,,,,,,,
2012-04-28 09:00:00,1.918862,0.18318,0.18318,0.18318,0.18318,0.18318,0.18318,0.18318,0.18318,0.18318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093551025,0.093551025,0.093551025,0.093551025,0.093551025,0.093551025,0.093551025,0.093551025,0.093551025,0.070507266,0.070507266,0.070507266,0.070507266,0.070507266,0.070507266,0.070507266,0.070507266,0.070507266,,,,,,,,,
2012-04-28 10:00:00,1.9136764,0.21848,0.21848,0.21848,0.21848,0.21848,0.21848,0.21848,0.21848,0.21848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158088,0.09158088,0.09158088,0.09158088,0.09158088,0.09158088,0.09158088,0.09158088,0.09158088,0.07037478,0.07037478,0.07037478,0.07037478,0.07037478,0.07037478,0.07037478,0.07037478,0.07037478,,,,,,,,,
2012-04-28 11:00:00,1.9077508,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08965224,0.08965224,0.08965224,0.08965224,0.08965224,0.08965224,0.08965224,0.08965224,0.08965224,0.070242524,0.070242524,0.070242524,0.070242524,0.070242524,0.070242524,0.070242524,0.070242524,0.070242524,,,,,,,,,
2012-04-28 12:00:00,1.9011351,0.20935002,0.20935002,0.20935002,0.20935002,0.20935002,0.20935002,0.20935002,0.20935002,0.20935002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087764196,0.087764196,0.087764196,0.087764196,0.087764196,0.087764196,0.087764196,0.087764196,0.087764196,0.07011049,0.07011049,0.07011049,0.07011049,0.07011049,0.07011049,0.07011049,0.07011049,0.07011049,,,,,,,,,
2012-04-28 13:00:00,1.8938767,0.19122,0.19122,0.19122,0.19122,0.19122,0.19122,0.19122,0.19122,0.19122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08591593,0.08591593,0.08591593,0.08591593,0.08591593,0.08591593,0.08591593,0.08591593,0.08591593,0.06997865,0.06997865,0.06997865,0.06997865,0.06997865,0.06997865,0.06997865,0.06997865,0.06997865,,,,,,,,,
2012-04-28 14:00:00,1.8860203,0.19575,0.19575,0.19575,0.19575,0.19575,0.19575,0.19575,0.19575,0.19575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08410659,0.08410659,0.08410659,0.08410659,0.08410659,0.08410659,0.08410659,0.08410659,0.08410659,0.069846354,0.069846354,0.069846354,0.069846354,0.069846354,0.069846354,0.069846354,0.069846354,0.069846354,,,,,,,,,
2012-04-28 15:00:00,1.8776083,0.18976,0.18976,0.18976,0.18976,0.18976,0.18976,0.18976,0.18976,0.18976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082335345,0.082335345,0.082335345,0.082335345,0.082335345,0.082335345,0.082335345,0.082335345,0.082335345,0.06971374,0.06971374,0.06971374,0.06971374,0.06971374,0.06971374,0.06971374,0.06971374,0.06971374,,,,,,,,,
2012-04-28 16:00:00,1.868681,0.20872,0.20872,0.20872,0.20872,0.20872,0.20872,0.20872,0.20872,0.20872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806014,0.0806014,0.0806014,0.0806014,0.0806014,0.0806014,0.0806014,0.0806014,0.0806014,0.06958081,0.06958081,0.06958081,0.06958081,0.06958081,0.06958081,0.06958081,0.06958081,0.06958081,,,,,,,,,
2012-04-28 17:00:00,1.859277,0.20327999,0.20327999,0.20327999,0.20327999,0.20327999,0.20327999,0.20327999,0.20327999,0.20327999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890397,0.07890397,0.07890397,0.07890397,0.07890397,0.07890397,0.07890397,0.07890397,0.07890397,0.06944759,0.06944759,0.06944759,0.06944759,0.06944759,0.06944759,0.06944759,0.06944759,0.06944759,,,,,,,,,
2012-04-28 18:00:00,1.8494327,0.16231,0.16231,0.16231,0.16231,0.16231,0.16231,0.16231,0.16231,0.16231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772423,0.0772423,0.0772423,0.0772423,0.0772423,0.0772423,0.0772423,0.0772423,0.0772423,0.06931401,0.06931401,0.06931401,0.06931401,0.06931401,0.06931401,0.06931401,0.06931401,0.06931401,,,,,,,,,
2012-04-28 19:00:00,1.8391823,0.099750005,0.099750005,0.099750005,0.099750005,0.099750005,0.099750005,0.099750005,0.099750005,0.099750005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07561561,0.07561561,0.07561561,0.07561561,0.07561561,0.07561561,0.07561561,0.07561561,0.07561561,0.06918013,0.06918013,0.06918013,0.06918013,0.06918013,0.06918013,0.06918013,0.06918013,0.06918013,,,,,,,,,
2012-04-28 20:00:00,1.8285584,0.01319,0.01319,0.01319,0.01319,0.01319,0.01319,0.01319,0.01319,0.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07402319,0.07402319,0.07402319,0.07402319,0.07402319,0.07402319,0.07402319,0.07402319,0.07402319,0.06904614,0.06904614,0.06904614,0.06904614,0.06904614,0.06904614,0.06904614,0.06904614,0.06904614,,,,,,,,,
2012-04-28 21:00:00,1.8175926,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.01208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072464295,0.072464295,0.072464295,0.072464295,0.072464295,0.072464295,0.072464295,0.072464295,0.072464295,0.06891234,0.06891234,0.06891234,0.06891234,0.06891234,0.06891234,0.06891234,0.06891234,0.06891234,,,,,,,,,
2012-04-28 22:00:00,1.8063145,0.01231,0.01231,0.01231,0.01231,0.01231,0.01231,0.01231,0.01231,0.01231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07093823,0.07093823,0.07093823,0.07093823,0.07093823,0.07093823,0.07093823,0.07093823,0.07093823,0.06877879,0.06877879,0.06877879,0.06877879,0.06877879,0.06877879,0.06877879,0.06877879,0.06877879,,,,,,,,,
2012-04-28 23:00:00,1.7947519,0.00888,0.00888,0.00888,0.00888,0.00888,0.00888,0.00888,0.00888,0.00888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069444306,0.069444306,0.069444306,0.069444306,0.069444306,0.069444306,0.069444306,0.069444306,0.069444306,0.06864549,0.06864549,0.06864549,0.06864549,0.06864549,0.06864549,0.06864549,0.06864549,0.06864549,,,,,,,,,
2012-04-29 00:00:00,1.7829313,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06798185,0.06798185,0.06798185,0.06798185,0.06798185,0.06798185,0.06798185,0.06798185,0.06798185,0.06851245,0.06851245,0.06851245,0.06851245,0.06851245,0.06851245,0.06851245,0.06851245,0.06851245,,,,,,,,,
2012-04-29 01:00:00,1.7708783,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.00933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655018,0.06655018,0.06655018,0.06655018,0.06655018,0.06655018,0.06655018,0.06655018,0.06655018,0.06837966,0.06837966,0.06837966,0.06837966,0.06837966,0.06837966,0.06837966,0.06837966,0.06837966,,,,,,,,,
2012-04-29 02:00:00,1.7586168,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06514867,0.06514867,0.06514867,0.06514867,0.06514867,0.06514867,0.06514867,0.06514867,0.06514867,0.06824712,0.06824712,0.06824712,0.06824712,0.06824712,0.06824712,0.06824712,0.06824712,0.06824712,,,,,,,,,
2012-04-29 03:00:00,1.7461685,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06377667,0.06377667,0.06377667,0.06377667,0.06377667,0.06377667,0.06377667,0.06377667,0.06377667,0.068114825,0.068114825,0.068114825,0.068114825,0.068114825,0.068114825,0.068114825,0.068114825,0.068114825,,,,,,,,,
2012-04-29 04:00:00,1.7335557,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06243356,0.06243356,0.06243356,0.06243356,0.06243356,0.06243356,0.06243356,0.06243356,0.06243356,0.06798279,0.06798279,0.06798279,0.06798279,0.06798279,0.06798279,0.06798279,0.06798279,0.06798279,,,,,,,,,
2012-04-29 05:00:00,1.7207978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06111874,0.06111874,0.06111874,0.06111874,0.06111874,0.06111874,0.06111874,0.06111874,0.06111874,0.06785101,0.06785101,0.06785101,0.06785101,0.06785101,0.06785101,0.06785101,0.06785101,0.06785101,,,,,,,,,
2012-04-29 06:00:00,1.7079141,0.03485,0.03485,0.03485,0.03485,0.03485,0.03485,0.03485,0.03485,0.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059831608,0.059831608,0.059831608,0.059831608,0.059831608,0.059831608,0.059831608,0.059831608,0.059831608,0.06771946,0.06771946,0.06771946,0.06771946,0.06771946,0.06771946,0.06771946,0.06771946,0.06771946,,,,,,,,,
2012-04-29 07:00:00,1.6949226,0.13928,0.13928,0.13928,0.13928,0.13928,0.13928,0.13928,0.13928,0.13928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058571585,0.058571585,0.058571585,0.058571585,0.058571585,0.058571585,0.058571585,0.058571585,0.058571585,0.06758818,0.06758818,0.06758818,0.06758818,0.06758818,0.06758818,0.06758818,0.06758818,0.06758818,,,,,,,,,
2012-04-29 08:00:00,1.6818403,0.19908,0.19908,0.19908,0.19908,0.19908,0.19908,0.19908,0.19908,0.19908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057338096,0.057338096,0.057338096,0.057338096,0.057338096,0.057338096,0.057338096,0.057338096,0.057338096,0.06745713,0.06745713,0.06745713,0.06745713,0.06745713,0.06745713,0.06745713,0.06745713,0.06745713,,,,,,,,,
2012-04-29 09:00:00,1.668683,0.20816,0.20816,0.20816,0.20816,0.20816,0.20816,0.20816,0.20816,0.20816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056130588,0.056130588,0.056130588,0.056130588,0.056130588,0.056130588,0.056130588,0.056130588,0.056130588,0.067326345,0.067326345,0.067326345,0.067326345,0.067326345,0.067326345,0.067326345,0.067326345,0.067326345,,,,,,,,,
2012-04-29 10:00:00,1.6554656,0.24053001,0.24053001,0.24053001,0.24053001,0.24053001,0.24053001,0.24053001,0.24053001,0.24053001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054948498,0.054948498,0.054948498,0.054948498,0.054948498,0.054948498,0.054948498,0.054948498,0.054948498,0.06719532,0.06719532,0.06719532,0.06719532,0.06719532,0.06719532,0.06719532,0.06719532,0.06719532,,,,,,,,,
2012-04-29 11:00:00,1.6422021,0.28835,0.28835,0.28835,0.28835,0.28835,0.28835,0.28835,0.28835,0.28835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053791314,0.053791314,0.053791314,0.053791314,0.053791314,0.053791314,0.053791314,0.053791314,0.053791314,0.06706366,0.06706366,0.06706366,0.06706366,0.06706366,0.06706366,0.06706366,0.06706366,0.06706366,,,,,,,,,
2012-04-29 12:00:00,1.6289055,0.27762,0.27762,0.27762,0.27762,0.27762,0.27762,0.27762,0.27762,0.27762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526585,0.0526585,0.0526585,0.0526585,0.0526585,0.0526585,0.0526585,0.0526585,0.0526585,0.066931285,0.066931285,0.066931285,0.066931285,0.066931285,0.066931285,0.066931285,0.066931285,0.066931285,,,,,,,,,
2012-04-29 13:00:00,1.6155877,0.29409,0.29409,0.29409,0.29409,0.29409,0.29409,0.29409,0.29409,0.29409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05154953,0.05154953,0.05154953,0.05154953,0.05154953,0.05154953,0.05154953,0.05154953,0.05154953,0.06679809,0.06679809,0.06679809,0.06679809,0.06679809,0.06679809,0.06679809,0.06679809,0.06679809,,,,,,,,,
2012-04-29 14:00:00,1.6022604,0.29107,0.29107,0.29107,0.29107,0.29107,0.29107,0.29107,0.29107,0.29107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05046392,0.05046392,0.05046392,0.05046392,0.05046392,0.05046392,0.05046392,0.05046392,0.05046392,0.066664174,0.066664174,0.066664174,0.066664174,0.066664174,0.066664174,0.066664174,0.066664174,0.066664174,,,,,,,,,
2012-04-29 15:00:00,1.5889337,0.29065,0.29065,0.29065,0.29065,0.29065,0.29065,0.29065,0.29065,0.29065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04940118,0.04940118,0.04940118,0.04940118,0.04940118,0.04940118,0.04940118,0.04940118,0.04940118,0.06652959,0.06652959,0.06652959,0.06652959,0.06652959,0.06652959,0.06652959,0.06652959,0.06652959,,,,,,,,,
2012-04-29 16:00:00,1.5756183,0.24575,0.24575,0.24575,0.24575,0.24575,0.24575,0.24575,0.24575,0.24575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048360817,0.048360817,0.048360817,0.048360817,0.048360817,0.048360817,0.048360817,0.048360817,0.048360817,0.06639438,0.06639438,0.06639438,0.06639438,0.06639438,0.06639438,0.06639438,0.06639438,0.06639438,,,,,,,,,
2012-04-29 17:00:00,1.5623233,0.21427,0.21427,0.21427,0.21427,0.21427,0.21427,0.21427,0.21427,0.21427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734236,0.04734236,0.04734236,0.04734236,0.04734236,0.04734236,0.04734236,0.04734236,0.04734236,0.06625867,0.06625867,0.06625867,0.06625867,0.06625867,0.06625867,0.06625867,0.06625867,0.06625867,,,,,,,,,
2012-04-29 18:00:00,1.5490577,0.16541,0.16541,0.16541,0.16541,0.16541,0.16541,0.16541,0.16541,0.16541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634535,0.04634535,0.04634535,0.04634535,0.04634535,0.04634535,0.04634535,0.04634535,0.04634535,0.0661226,0.0661226,0.0661226,0.0661226,0.0661226,0.0661226,0.0661226,0.0661226,0.0661226,,,,,,,,,
2012-04-29 19:00:00,1.53583,0.10395001,0.10395001,0.10395001,0.10395001,0.10395001,0.10395001,0.10395001,0.10395001,0.10395001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045369342,0.045369342,0.045369342,0.045369342,0.045369342,0.045369342,0.045369342,0.045369342,0.045369342,0.065986305,0.065986305,0.065986305,0.065986305,0.065986305,0.065986305,0.065986305,0.065986305,0.065986305,,,,,,,,,
2012-04-29 20:00:00,1.522648,0.01499,0.01499,0.01499,0.01499,0.01499,0.01499,0.01499,0.01499,0.01499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044413887,0.044413887,0.044413887,0.044413887,0.044413887,0.044413887,0.044413887,0.044413887,0.044413887,0.06584992,0.06584992,0.06584992,0.06584992,0.06584992,0.06584992,0.06584992,0.06584992,0.06584992,,,,,,,,,
2012-04-29 21:00:00,1.5095189,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688,0.01688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347855,0.04347855,0.04347855,0.04347855,0.04347855,0.04347855,0.04347855,0.04347855,0.04347855,0.065713614,0.065713614,0.065713614,0.065713614,0.065713614,0.065713614,0.065713614,0.065713614,0.065713614,,,,,,,,,
